date,JPY_lev_net,JPY_lev_pct_oi,JPY_lev_percentile,JPY_lev_long,JPY_lev_short,JPY_assetmgr_net,JPY_assetmgr_pct_oi,JPY_assetmgr_percentile,JPY_assetmgr_long,JPY_assetmgr_short,JPY_net_pos,JPY_net_pct_oi,JPY_percentile,EUR_lev_net,EUR_lev_pct_oi,EUR_lev_percentile,EUR_lev_long,EUR_lev_short,EUR_assetmgr_net,EUR_assetmgr_pct_oi,EUR_assetmgr_percentile,EUR_assetmgr_long,EUR_assetmgr_short,EUR_net_pos,EUR_net_pct_oi,EUR_percentile
2024-01-30,-39514,-16.326142734961515,55.757575757575765,35268,74782,-34708,-14.34043027901615,26.060606060606062,66084,100792,-39514,-16.326142734961515,55.757575757575765,10549,1.450612615338073,50.90909090909091,79542,68993,357997,49.22883348688825,57.57575757575758,470145,112148,10549,1.450612615338073,50.90909090909091
2024-02-06,-40390,-15.562028496351266,52.121212121212125,40268,80658,-41446,-15.968899060652998,20.606060606060606,67566,109012,-40390,-15.562028496351266,52.121212121212125,-5332,-0.7284242565823897,26.060606060606062,80024,85356,334968,45.761218375635764,49.09090909090909,466851,131883,-5332,-0.7284242565823897,26.060606060606062
2024-02-13,-58369,-19.16301150391343,24.848484848484848,42980,101349,-54495,-17.891146189000366,12.121212121212121,68114,122609,-58369,-19.16301150391343,24.848484848484848,-5785,-0.7816458475486586,23.636363636363637,88270,94055,328622,44.40207808351518,47.27272727272727,464667,136045,-5785,-0.7816458475486586,23.636363636363637
2024-02-20,-59471,-19.470727283442137,23.03030303030303,37801,97272,-65167,-21.335590201612114,9.090909090909092,60681,125848,-59471,-19.470727283442137,23.03030303030303,10327,1.429740315298789,50.303030303030305,87583,77256,302844,41.92778890736385,33.33333333333333,444982,142138,10327,1.429740315298789,50.303030303030305
2024-02-27,-79373,-25.634541537885173,10.303030303030303,30322,109695,-54964,-17.751337874192995,11.515151515151516,64380,119344,-79373,-25.634541537885173,10.303030303030303,6375,0.8909292916588054,41.81818181818181,85862,79487,308732,43.14641287410296,36.96969696969697,442988,134256,6375,0.8909292916588054,41.81818181818181
2024-03-05,-74008,-23.525522432657525,13.939393939393941,30933,104941,-49226,-15.647867355826387,15.757575757575756,65860,115086,-74008,-23.525522432657525,13.939393939393941,9439,1.3348738806518947,47.878787878787875,88588,79149,299637,42.37499787868331,32.121212121212125,423822,124185,9439,1.3348738806518947,47.878787878787875
2024-03-12,-71959,-22.09534044676441,15.757575757575756,30134,102093,-37164,-11.41137637215015,24.242424242424242,65353,102517,-71959,-22.09534044676441,15.757575757575756,3717,0.5178899849523492,34.54545454545455,80929,77212,311345,43.3797302569247,38.78787878787879,418644,107299,3717,0.5178899849523492,34.54545454545455
2024-03-19,-73006,-24.13421487603306,14.545454545454545,45130,118136,-61907,-20.465123966942148,9.696969696969697,61853,123760,-73006,-24.13421487603306,14.545454545454545,-3642,-0.5550289401416071,27.878787878787882,85730,89372,287232,43.77322145380397,29.6969696969697,401634,114402,-3642,-0.5550289401416071,27.878787878787882
2024-03-26,-72877,-23.83930703530574,15.151515151515152,50032,122909,-59529,-19.47294905806654,10.909090909090908,62139,121668,-72877,-23.83930703530574,15.151515151515152,-9126,-1.3884071200365131,19.393939393939394,81778,90904,274560,41.77088087631219,27.27272727272727,401800,127240,-9126,-1.3884071200365131,19.393939393939394
2024-04-02,-77209,-24.370835424498672,11.515151515151516,53581,130790,-65403,-20.64429987784438,7.878787878787878,58943,124346,-77209,-24.370835424498672,11.515151515151516,-9393,-1.3757235254141964,18.787878787878785,94297,103690,247275,36.21654793429101,18.181818181818183,403614,156339,-9393,-1.3757235254141964,18.787878787878785
2024-04-09,-92900,-28.630512298176463,5.454545454545454,40770,133670,-69558,-21.43682642019977,6.666666666666667,59111,128669,-92900,-28.630512298176463,5.454545454545454,-21555,-3.3496711712271714,12.121212121212121,65356,86911,269301,41.849677387272024,24.242424242424242,405602,136301,-21555,-3.3496711712271714,12.121212121212121
2024-04-16,-102380,-30.9202379873758,3.6363636363636362,39056,141436,-69883,-21.10567485125789,6.0606060606060606,58169,128052,-102380,-30.9202379873758,3.6363636363636362,-34545,-5.243107465110455,6.666666666666667,70146,104691,248334,37.69118104619307,19.393939393939394,397902,149568,-34545,-5.243107465110455,6.666666666666667
2024-04-23,-106089,-31.558421855803815,2.4242424242424243,34337,140426,-76218,-22.67265971972264,4.242424242424243,58140,134358,-106089,-31.558421855803815,2.4242424242424243,-35467,-5.327207102742534,5.454545454545454,63518,98985,225348,33.84767435048988,14.545454545454545,392006,166658,-35467,-5.327207102742534,5.454545454545454
2024-04-30,-105809,-31.59911362767584,3.0303030303030303,28570,134379,-66853,-19.965178230122323,7.2727272727272725,60164,127017,-105809,-31.59911362767584,3.0303030303030303,-23184,-3.5542092022498952,10.909090909090908,68274,91458,221794,34.00199602328387,13.333333333333334,390015,168221,-23184,-3.5542092022498952,10.909090909090908
2024-05-07,-81133,-27.057050146902377,9.696969696969697,29570,110703,-54287,-18.104175629212396,12.727272727272727,50447,104734,-81133,-27.057050146902377,9.696969696969697,-16801,-2.565805951093762,13.939393939393941,69345,86146,228701,34.926634534914264,15.151515151515152,393484,164783,-16801,-2.565805951093762,13.939393939393941
2024-05-14,-76506,-25.70714300114917,12.121212121212121,29593,106099,-60805,-20.431375711511194,10.303030303030303,50377,111182,-76506,-25.70714300114917,12.121212121212121,-7085,-1.0787116969802164,21.818181818181817,75619,82704,240340,36.59245861005295,16.969696969696972,398845,158505,-7085,-1.0787116969802164,21.818181818181817
2024-05-21,-83567,-27.73409886663459,8.484848484848486,24064,107631,-72601,-24.09471815209996,5.454545454545454,49257,121858,-83567,-27.73409886663459,8.484848484848486,-2379,-0.36427334434779146,29.09090909090909,75342,77721,263778,40.38978319687757,22.424242424242426,401674,137896,-2379,-0.36427334434779146,29.09090909090909
2024-05-28,-93945,-28.88562283423167,4.848484848484849,21005,114950,-81959,-25.200242289326663,3.0303030303030303,47766,129725,-93945,-28.88562283423167,4.848484848484849,7346,1.1048876161139722,43.63636363636363,74699,67353,269863,40.589203205467584,24.848484848484848,405892,136029,7346,1.1048876161139722,43.63636363636363
2024-06-04,-69812,-23.039579682451677,17.575757575757574,36986,106798,-75710,-24.98605651977334,4.848484848484849,29678,105388,-69812,-23.039579682451677,17.575757575757574,12343,1.837477818666857,54.54545454545454,80602,68259,281900,41.96589136208272,28.484848484848484,409324,127424,12343,1.837477818666857,54.54545454545454
2024-06-11,-87191,-27.3091451229978,7.2727272727272725,23310,110501,-77470,-24.264424914023692,3.6363636363636362,30311,107781,-87191,-27.3091451229978,7.2727272727272725,-1392,-0.19526044545191854,30.303030303030305,79583,80975,273119,38.311305748119636,25.454545454545453,408140,135021,-1392,-0.19526044545191854,30.303030303030305
2024-06-18,-90397,-30.424714842974314,6.0606060606060606,25633,116030,-86116,-28.98386830777101,2.4242424242424243,28364,114480,-90397,-30.424714842974314,6.0606060606060606,-8819,-1.3559598270570798,20.0,78396,87215,249925,38.427061999913896,20.0,399229,149304,-8819,-1.3559598270570798,20.0
2024-06-25,-109644,-32.22577203537534,1.2121212121212122,30032,139676,-97785,-28.740260465499052,1.2121212121212122,29810,127595,-109644,-32.22577203537534,1.2121212121212122,-11599,-1.7842227271119098,15.757575757575756,78729,90328,241468,37.143951501875904,17.575757575757574,396476,155008,-11599,-1.7842227271119098,15.757575757575756
2024-07-02,-109182,-31.211176129233287,1.8181818181818181,30607,139789,-100036,-28.59666625692862,0.6060606060606061,30433,130469,-109182,-31.211176129233287,1.8181818181818181,-9449,-1.483604047762975,18.181818181818183,72818,82267,221701,34.80966250323837,12.727272727272727,391717,170016,-9449,-1.483604047762975,18.181818181818183
2024-07-09,-110635,-31.704751915725282,0.6060606060606061,33815,144450,-89020,-25.510525742648028,1.8181818181818181,33240,122260,-110635,-31.704751915725282,0.6060606060606061,-5473,-0.8588250432315548,25.454545454545453,73785,79258,232921,36.550043466935314,15.757575757575756,393029,160108,-5473,-0.8588250432315548,25.454545454545453
2024-07-16,-75045,-24.428313341254213,12.727272727272727,30754,105799,-65266,-21.245096922250614,8.484848484848486,39381,104647,-75045,-24.428313341254213,12.727272727272727,7389,1.138080649856527,44.24242424242424,85859,78470,247360,38.099286716539524,18.787878787878785,400777,153417,7389,1.138080649856527,44.24242424242424
2024-07-23,-58596,-19.0752743478643,24.242424242424242,37264,95860,-52942,-17.23467770026336,13.939393939393941,45815,98757,-58596,-19.0752743478643,24.242424242424242,4340,0.6458121906723292,35.75757575757576,83176,78836,274038,40.77812928743405,26.666666666666668,425830,151792,4340,0.6458121906723292,35.75757575757576
2024-07-30,-70333,-23.200649181431036,16.969696969696972,27725,98058,-30934,-10.204155684790747,28.484848484848484,47173,78107,-70333,-23.200649181431036,16.969696969696972,-18164,-2.7220181657697675,13.333333333333334,73234,91398,265004,39.71293228372888,23.03030303030303,425151,160147,-18164,-2.7220181657697675,13.333333333333334
2024-08-06,-24158,-8.08130141133416,70.9090909090909,27905,52063,-17562,-5.874816432893888,36.96969696969697,38725,56287,-24158,-8.08130141133416,70.9090909090909,-14608,-2.1767118062178143,14.545454545454545,75644,90252,273898,40.81304835018119,26.060606060606062,429417,155519,-14608,-2.1767118062178143,14.545454545454545
2024-08-13,-2415,-0.765844902929555,86.66666666666667,43859,46274,-3007,-0.9535799681611477,46.06060606060606,49002,52009,-2415,-0.765844902929555,86.66666666666667,-23418,-3.5091031692515173,10.303030303030303,71009,94427,277115,41.52468719562448,27.878787878787882,424905,147790,-23418,-3.5091031692515173,10.303030303030303
2024-08-20,-10493,-3.3185008080405574,81.21212121212122,37384,47877,1256,0.3972207199941808,49.09090909090909,50500,49244,-10493,-3.3185008080405574,81.21212121212122,-2684,-0.3878517435265319,28.484848484848484,75339,78023,304958,44.06799254931599,34.54545454545455,436430,131472,-2684,-0.3878517435265319,28.484848484848484
2024-08-27,-21491,-6.752676279382515,73.93939393939394,32111,53602,9764,3.0679415193285973,52.72727272727272,52414,42650,-21491,-6.752676279382515,73.93939393939394,20468,2.817269747935016,74.54545454545455,94322,73854,321544,44.25816805892207,44.24242424242424,442350,120806,20468,2.817269747935016,74.54545454545455
