date,JPY_lev_net,JPY_lev_pct_oi,JPY_lev_percentile,JPY_lev_long,JPY_lev_short,JPY_assetmgr_net,JPY_assetmgr_pct_oi,JPY_assetmgr_percentile,JPY_assetmgr_long,JPY_assetmgr_short,EUR_lev_net,EUR_lev_pct_oi,EUR_lev_percentile,EUR_lev_long,EUR_lev_short,EUR_assetmgr_net,EUR_assetmgr_pct_oi,EUR_assetmgr_percentile,EUR_assetmgr_long,EUR_assetmgr_short
2024-05-07,-81133,-27.057050146902377,9.580838323353294,29570,110703,-54287,-18.104175629212396,12.574850299401197,50447,104734,-16801,-2.565805951093762,13.77245508982036,69345,86146,228701,34.926634534914264,14.97005988023952,393484,164783
2024-05-14,-76506,-25.70714300114917,11.976047904191617,29593,106099,-60805,-20.431375711511194,10.179640718562874,50377,111182,-7085,-1.0787116969802164,21.55688622754491,75619,82704,240340,36.59245861005295,16.766467065868262,398845,158505
2024-05-21,-83567,-27.73409886663459,8.383233532934131,24064,107631,-72601,-24.09471815209996,5.389221556886228,49257,121858,-2379,-0.36427334434779146,28.74251497005988,75342,77721,263778,40.38978319687757,22.15568862275449,401674,137896
2024-05-28,-93945,-28.88562283423167,4.790419161676647,21005,114950,-81959,-25.200242289326663,2.9940119760479043,47766,129725,7346,1.1048876161139722,43.712574850299404,74699,67353,269863,40.589203205467584,24.550898203592812,405892,136029
2024-06-04,-69812,-23.039579682451677,17.365269461077844,36986,106798,-75710,-24.98605651977334,4.790419161676647,29678,105388,12343,1.837477818666857,54.49101796407185,80602,68259,281900,41.96589136208272,28.143712574850298,409324,127424
2024-06-11,-87191,-27.3091451229978,7.18562874251497,23310,110501,-77470,-24.264424914023692,3.592814371257485,30311,107781,-1392,-0.19526044545191854,29.94011976047904,79583,80975,273119,38.311305748119636,25.149700598802394,408140,135021
2024-06-18,-90397,-30.424714842974314,5.9880239520958085,25633,116030,-86116,-28.98386830777101,2.3952095808383236,28364,114480,-8819,-1.3559598270570798,19.760479041916167,78396,87215,249925,38.427061999913896,19.760479041916167,399229,149304
2024-06-25,-109644,-32.22577203537534,1.1976047904191618,30032,139676,-97785,-28.740260465499052,1.1976047904191618,29810,127595,-11599,-1.7842227271119098,15.568862275449103,78729,90328,241468,37.143951501875904,17.365269461077844,396476,155008
2024-07-02,-109182,-31.211176129233287,1.7964071856287425,30607,139789,-100036,-28.59666625692862,0.5988023952095809,30433,130469,-9449,-1.483604047762975,17.964071856287426,72818,82267,221701,34.80966250323837,12.574850299401197,391717,170016
2024-07-09,-110635,-31.704751915725282,0.5988023952095809,33815,144450,-89020,-25.510525742648028,1.7964071856287425,33240,122260,-5473,-0.8588250432315548,25.149700598802394,73785,79258,232921,36.550043466935314,15.568862275449103,393029,160108
2024-07-16,-75045,-24.428313341254213,12.574850299401197,30754,105799,-65266,-21.245096922250614,8.383233532934131,39381,104647,7389,1.138080649856527,44.31137724550898,85859,78470,247360,38.099286716539524,18.562874251497004,400777,153417
2024-07-23,-58596,-19.0752743478643,23.952095808383234,37264,95860,-52942,-17.23467770026336,13.77245508982036,45815,98757,4340,0.6458121906723292,35.32934131736527,83176,78836,274038,40.77812928743405,26.34730538922156,425830,151792
2024-07-30,-70333,-23.200649181431036,16.766467065868262,27725,98058,-30934,-10.204155684790747,28.143712574850298,47173,78107,-18164,-2.7220181657697675,13.17365269461078,73234,91398,265004,39.71293228372888,22.75449101796407,425151,160147
2024-08-06,-24158,-8.08130141133416,71.25748502994011,27905,52063,-17562,-5.874816432893888,36.52694610778443,38725,56287,-14608,-2.1767118062178143,14.37125748502994,75644,90252,273898,40.81304835018119,25.748502994011975,429417,155519
2024-08-13,-2415,-0.765844902929555,86.82634730538922,43859,46274,-3007,-0.9535799681611477,45.50898203592814,49002,52009,-23418,-3.5091031692515173,10.179640718562874,71009,94427,277115,41.52468719562448,27.54491017964072,424905,147790
2024-08-20,-10493,-3.3185008080405574,81.437125748503,37384,47877,1256,0.3972207199941808,48.50299401197605,50500,49244,-2684,-0.3878517435265319,28.143712574850298,75339,78023,304958,44.06799254931599,34.13173652694611,436430,131472
